tandem_value,dat_tim,rec_typ,auth_ppd,term_ln,term_fiid,term_id,crd_ln,crd_fiid,crd_num_19,brch,regn_id,term_typ_r,auth_typ_cde,auth_typ,auth_rte_stat,auth_originator,auth_responder,auth_entry_tim,auth_exit_tim,auth_re_entry_tim,auth_tran_dat_ymd,auth_tran_tim_hms,auth_tran_tim_tt,auth_post_dat_ymd,acq_ichg_setl_ymd,switch_date_fill,switch_date,switch_mm,switch_dd,iss_ichg_setl_ymd,seq_num,term_typ,tim_ofst,reference_1,acq_inst_id_num1,acq_inst_id_num2,rcv_inst_id_num1,rcv_inst_id_num2,cup_filler_1,cup_post_date,cup_filler_2,ref1_scsmg,billpay_ref1,tran_cde,tran_cde_frm,tran_cde_to,from_acct,receive_slip,to_acct,mult_acct,amt_1_full,amt_2_full,amt_3,dep_bal_cr,atc_counter,term_cability,dep_typ,emv_flag,resp_byte,term_name_loc,term_owner_name,term_city,term_st_x,term_cntry_x,to_acct_fee,acq_fee,iss_fee,change_acct,change_amt,orig_crncy_cde,auth_crncy_cde,auth_conv_rate,auth_crncy_amt,from_bank_code,to_bank_code,pcc_trace_no,bill_cnt_20,bill_cnt_100,bill_cnt_500,bill_cnt_1000,to_acct_name_benef,rvsl_rsn,pin_ofst,shrg_grp,dest_order,auth_id_resp,refr_imp_ind,refr_avail_imp,refr_ledg_imp,refr_hld_amt_imp,dep_setl_imp_flg,adj_setl_imp_flg,refr_ind_pbf1,refr_ind_pbf2,refr_ind_pbf3,refr_ind_pbf4,user_fld4,fee_amt,fee_amt_1,sub_type_from,sub_type_to,barcode_typ,tfr_ir_flg_fee,change_typ,reference_2,frwd_inst_id_num,crd_accpt_id_num,campaign_no,campaign_flag,code_scsmg,phone_cust_ncb,billpay_ref2,crd_iss_id_num,bill_cnt1_4,hopr1_amt,hopr2_amt,hopr3_amt,hopr4_amt,auth_branch_from,auth_branch_to,track2,cb_teller_id,cb_serial_no,card_type,sub_type,dcc_term_group,dcc_mark_up,interchange_tran_type,promptchai_flag,any_id_type,proxy_id,sender_name,proxy_type,acq_bank,iss_bank,dest_bank,pin_block_type,to_acct_name_sender,to_acct_disp_name,sender_tax_id,receiver_tax_id,vtm_bill_cnt,vtm_hopr1_amt_100,vtm_hopr2_amt_0500,vtm_hopr3_amt_1000,vtm_hopr4_amt_0020,vtm_hopr5_amt_0005,vtm_hopr6_amt_0001,special_scb_fee,special_ven_fee,billpay_ref3,rtp_ref_id,app_src_of_trans,app_inf_to_atm,typ_sender,typ_recv,waive_fee_flag,promptchai_wvfee_flag,p2p_billpay_norm_flag,special_bill_flag,verf_pin,mg_commit_date_time,mg_trans_ses_id,mg_tran_status,mg_sender_first_nm,mg_sender_last_nm,mg_sender_cnty,mg_rec_photo_num,mg_recv_dob,mg_recv_first_nm,mg_recv_last_nm,mg_recv_cnty,mg_recv_pos_trn,mg_relation_sender,mg_recv_occup,mg_receive_amt,mg_disp_amt_1,mg_disp_amt_2,mg_remain_amt_1,mg_remain_amt_2,mg_remain_fee,amlo_name,amlo_acct,amlo_id,amlo_crd_flag,amlo_crd_fiid,cr_border_txn_id,cr_usd_amt,cr_cncy_cde,cr_fx_rate,cr_fee,,,,,
DR,2.12643E+17,1,UAAA,UAT1,SCB,S1A365316,MDS,MDS,5.41333E+15,111,1,N,31,210,0,1,7,2.12643E+17,2.12643E+17,2.12643E+17,260416,160917,52,260416,0,0,0,0,0,260416,2021,22,0,9.76407E+21,,,,,,,,,,10,31,0,0,0,0,0,500,0,0,0,662,5,C,C,1,NCR S6622E XP,SIAM COMMERCIAL BANK,PHUKET   ฝ ๏,],H,0,0,0,,0,764,840,32.3451,26.28,84,0U,SD0032345105,0,32,345,105,5E+24,0,D93D8B5A0AC92326,0,P,23752,0,0,0,0,0,0,,,,,3.5E+14,350,0,0,0,0,0,0,0,,,,,,,,0,7.0802E+14,708,195,433,0,0,0,5413330089010624=2512SIAM COMMERCIA0000,SIAM COM,MERCIA,0,0,0,550,DCC,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,09:17.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G365329,UAT1,SCB,5.57756E+15,501,501,N,31,210,0,1,3,2.12643E+17,0,0,260416,160917,37,260416,0,0,0,0,0,0,5963,30,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,F,F,1,DIEBOLD 510/560 XP,SIAM COMERCIAL,๒ ,ห,HH,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.18014E+14,218,140,212,72,0,0,5577557613021154=2708              4500,,,45,0,F5,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,09:17.0,10:51.6,,NULL,NULL
DR,2.12643E+17,1,UGAA,UAT1,SCB,S1G365329,UAT1,SCB,5.57756E+15,501,501,N,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,160930,4,260416,0,0,0,0,0,0,5964,30,0,9E+21,,,,,,,,,,40,1,11,4680585571,0,3612841379,0,200,1000741.25,1000741.25,361000000,9,5,T,T,0,DIEBOLD 510/560 XP,0,๒ ,ห,HH,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,1E+13,10,10,0,0,1,1,0,0,,,,,,,,0,2.18014E+14,218,140,212,72,111,361,5577557613021154=2708000000000000004500,0,0,45,0,T5,0,09N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,09:30.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,2,UAAR,UAT1,SCB,S1ACR6914,UAT1,SCB,5.57756E+15,507,507,R,31,210,0,1,3,2.12643E+17,0,0,260416,161004,96,260416,0,0,0,0,0,0,5888,30,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,F,F,1,3IN1 DIEBOLD,SIAM COMERCIAL,+,ข,H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,4301620015,0,43,162,15,0,0,5577557613021154=2708              4500,,,45,0,F5,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,10:04.0,10:51.7,,NULL,NULL
DR,2.12643E+17,1,UAAR,UAT1,SCB,S1ACR6914,UAT1,SCB,5.57756E+15,507,507,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,161015,93,260416,0,0,0,0,0,0,5889,30,0,9E+21,,,,,,,,,,40,1,11,4680585571,0,3612841379,0,300,1000431.25,1000431.25,361000000,10,5,T,T,0,3IN1 DIEBOLD,0,+,ข,H,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,1E+13,10,10,0,0,1,1,0,0,,,,,,,,0,4301620015,0,43,162,15,111,361,5577557613021154=2708000000000000004500,0,0,45,0,T5,0,10N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,10:15.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAA,UAT1,SCB,S1A365316,0,MDS,6.8E+18,111,1,N,31,210,0,1,3,2.12643E+17,0,0,260416,161045,19,260416,0,0,0,0,0,0,2022,22,0,9E+21,,,,,,,,,,10,31,0,0,1,0,0,1000,0,0,0,39,5,C,C,93,NCR S6622E XP,0,ฝ ฝ,],H,0,0,0,,0,764,764,0,34723282.96,76,4T,HB0000000000,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,3.5E+14,350,0,0,0,0,0,0,0,,,,,,,,0,7.0802E+14,708,196,433,0,0,0,6799998900000200010=2000000000000000000,0,0,0,0,C5,0,39N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,10:45.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAA,UAT1,SCB,S1A365316,MDS,MDS,6.8E+18,111,1,N,31,210,0,1,7,2.12643E+17,2.12643E+17,2.12643E+17,260416,161050,62,260416,0,0,0,0,0,260416,2023,22,0,9.76407E+21,,,,,,,,,,10,31,0,0,0,0,0,1000,0,0,0,39,5,C,C,1,NCR S6622E XP,SIAM COMMERCIAL BANK,PHUKET   ฝ ฝ,],H,0,0,0,,0,764,764,0,5902126431,76,40,0,0,0,0,0,5.90213E+20,0,E71036DCEA6C9DEE,0,P,68630,0,0,0,0,0,0,,,,,3.5E+14,350,0,0,0,0,0,0,0,,,,,,,,0,7.0802E+14,708,196,433,0,0,0,6799998900000200010=2SIAM COMMERCIA0000,SIAM COM,MERCIA,0,0,C5,0,39N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,10:50.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,3,2.12643E+17,0,0,260416,161144,34,260416,0,0,0,0,0,0,223,22,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,F,F,1,NCR S6622 XP,SCB,,,H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,22,0,0,0,5577557613021154=2708              4500,,,45,0,F5,0,00N,N,,,,,,,,,,,,,2.10009E+21,21,9,22,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,11:44.0,10:51.6,,NULL,NULL
DR,2.12643E+17,1,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,161155,76,260416,0,0,0,0,0,0,224,22,0,9E+21,,,,,,,,,,40,1,11,4680585571,0,3612841379,0,100,1000331.25,1000331.25,361000000,11,5,T,T,0,NCR S6622 XP,0,,,H,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,22,0,111,361,5577557613021154=2708000000000000004500,0,0,45,0,T5,0,11N,N,,,,,,,,,,,,,2.10009E+21,21,9,22,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,11:55.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,210,0,1,3,2.12643E+17,0,0,260416,161401,7,260416,0,0,0,0,0,0,63,30,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,F,F,1,DIEBOLD 510/560 XP,SIAM COMERCIAL,i :,W,sH,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,1.05006E+14,105,58,87,115,0,0,5577557613020065=2708              8300,,,83,0,F5,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,14:01.0,10:51.6,,NULL,NULL
DR,2.12643E+17,1,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,5.57756E+15,501,501,N,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,161407,35,260416,0,0,0,0,0,0,64,30,0,9E+21,,,,,,,,,,10,11,0,4310201285,0,0,2,500,941225.69,941225.69,0,818,5,T,T,0,DIEBOLD 510/560 XP,0,i :,W,sH,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,P,0,0,1,50,0,0,0,,,,,1.5E+13,15,0,0,0,0,0,0,0,,,,,,,,0,1.05006E+14,105,58,87,115,111,,5577557613020065=2708000000000000008300,0,0,83,0,T5,8,18N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,14:07.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G36A513,UAT1,SCB,1.481E+13,501,501,N,31,210,0,1,3,2.12643E+17,0,0,260416,161452,57,260416,0,0,0,0,0,0,65,30,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,,,1,DIEBOLD 510/560 XP,SIAM COMERCIAL,i ;,W,sH,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,1.05006E+14,105,59,87,115,0,0,0014810030910612=1299              0000,,,0,0,5,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,14:52.0,10:51.6,,NULL,NULL
DR,2.12643E+17,1,UAAA,UAT1,SCB,S1A365316,0,MDS,5.41333E+15,111,1,N,31,210,0,1,3,2.12643E+17,0,0,260416,161620,93,260416,0,0,0,0,0,0,2024,22,0,9E+21,,,,,,,,,,10,31,0,0,1,0,0,100,0,0,0,2660,5,C,C,94,NCR S6622E XP,0,ฝ ฝ,ฏ,H,0,0,0,,0,764,840,0,34723282.96,84,0U,SD0032345105,0,32,345,105,5E+24,0,0,0,P,0,0,0,0,0,0,0,,,,,3.5E+14,350,0,0,0,0,0,0,0,,,,,,,,0,7.0802E+14,708,196,434,0,0,0,5413330089010699=2512000000000000000000,0,0,0,0,C5,26,60N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,16:20.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAA,UAT1,SCB,S1A365316,0,MDS,2.2236E+15,111,1,N,31,210,0,1,3,2.12643E+17,0,0,260416,161832,96,260416,0,0,0,0,0,0,2025,22,0,9E+21,,,,,,,,,,10,31,0,0,0,0,0,200,0,0,0,39,5,C,C,93,NCR S6622E XP,0,ฝ ฝ,ฏ,H,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,2E+13,20,0,0,0,0,0,0,0,,,,,,,,0,7.0802E+14,708,196,434,0,0,0,2223600089020329=2512000000000000000000,0,0,0,0,C5,0,39N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,18:32.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAA,UAT1,SCB,S1A365316,MDS,MDS,2.2236E+15,111,1,N,31,210,0,1,7,2.12643E+17,2.12643E+17,2.12643E+17,260416,161838,38,260416,0,0,0,0,0,260416,2026,22,0,9.76407E+21,,,,,,,,,,10,31,0,0,0,0,0,200,0,0,0,39,5,C,C,1,NCR S6622E XP,SIAM COMMERCIAL BANK,PHUKET   ฝ ฝ,ฏ,H,0,0,0,,0,764,764,0,7202126431,76,40,0,0,0,0,0,7.20213E+20,0,EEF2EA52ED0E0A76,0,P,99753,0,0,0,0,0,0,,,,,2E+13,20,0,0,0,0,0,0,0,,,,,,,,0,7.0802E+14,708,196,434,0,0,0,2223600089020329=2512SIAM COMMERCIA0000,SIAM COM,MERCIA,0,0,C5,0,39N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,18:38.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAR,UAT1,SCB,S1ACR6914,0,MDS,5.41333E+15,507,507,R,31,210,0,1,3,2.12643E+17,0,0,260416,162003,28,260416,0,0,0,0,0,0,5890,30,0,9E+21,,,,,,,,,,10,31,0,0,0,0,0,300,0,0,0,663,5,C,C,94,3IN1 DIEBOLD,0,+,ข,H,0,0,0,,0,764,840,0,34723282.96,84,0U,SD0032345105,0,32,345,105,5E+24,0,0,0,P,0,0,0,0,0,0,0,,,,,3.5E+14,350,0,0,0,0,0,0,0,,,,,,,,0,4301620015,0,43,162,15,0,0,5413330089010624=2512000000000000000000,0,0,0,0,C5,6,63N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,20:03.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAR,UAT1,SCB,S1ACR6914,MDS,MDS,5.41333E+15,507,507,R,31,210,0,1,7,2.12643E+17,2.12643E+17,2.12643E+17,260416,162018,35,260416,0,0,0,0,0,260416,5891,30,0,9.76407E+21,,,,,,,,,,10,31,0,0,0,0,0,300,0,0,0,664,5,C,C,1,3IN1 DIEBOLD,SIAM COMMERCIAL BANK,BANGKOK     +,ข,H,0,0,0,,0,764,840,32.3451,20.1,84,0U,SD0032345105,0,32,345,105,5E+24,0,CCCBDD6C3027052F,0,P,36239,0,0,0,0,0,0,,,,,3.5E+14,350,0,0,0,0,0,0,0,,,,,,,,0,4301620015,0,43,162,15,0,0,5413330089010624=2512SIAM COMMERCIA0000,SIAM COM,MERCIA,0,0,0,550,DCC,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,20:18.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAR,UAT1,SCB,S1ACR6914,MDS,MDS,6.8E+18,507,507,R,31,210,0,1,7,2.12643E+17,2.12643E+17,2.12643E+17,260416,162155,39,260416,0,0,0,0,0,260416,5893,30,0,9.76407E+21,,,,,,,,,,10,31,0,0,0,0,0,100,0,0,0,39,5,C,C,1,3IN1 DIEBOLD,SIAM COMMERCIAL BANK,BANGKOK     +,ข,H,0,0,0,,0,764,764,0,6602126431,76,40,0,0,0,0,0,6.60213E+20,0,D406DD8533890175,0,P,39025,0,0,0,0,0,0,,,,,3.5E+14,350,0,0,0,0,0,0,0,,,,,,,,0,4301620018,0,43,162,18,0,0,6799998900000200010=2SIAM COMMERCIA0000,SIAM COM,MERCIA,0,0,C5,0,39N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,21:55.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAR,UAT1,SCB,S1ACR6914,0,MDS,6.8E+18,507,507,R,31,210,0,1,3,2.12643E+17,0,0,260416,162155,39,260416,0,0,0,0,0,0,5892,30,0,9E+21,,,,,,,,,,10,31,0,0,1,0,0,100,0,0,0,39,5,C,C,93,3IN1 DIEBOLD,0,+,ข,H,0,0,0,,0,764,764,0,34723282.96,76,4T,HB0000000000,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,3.5E+14,350,0,0,0,0,0,0,0,,,,,,,,0,4301620018,0,43,162,18,0,0,6799998900000200010=2000000000000000000,0,0,0,0,C5,0,39N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,21:55.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAR,UAT1,SCB,S1ACR6914,MDS,MDS,2.2236E+15,507,507,R,31,210,0,1,7,2.12643E+17,2.12643E+17,2.12643E+17,260416,162336,24,260416,0,0,0,0,0,260416,5895,30,0,9.76407E+21,,,,,,,,,,10,31,0,0,0,0,0,400,0,0,0,39,5,C,C,1,3IN1 DIEBOLD,SIAM COMMERCIAL BANK,BANGKOK     +,ข,H,0,0,0,,0,764,764,0,6102126431,76,40,0,0,0,0,0,6.10213E+20,0,6DC2D0E1B33963A6,0,P,70192,0,0,0,0,0,0,,,,,2E+13,20,0,0,0,0,0,0,0,,,,,,,,0,4301620019,0,43,162,19,0,0,2223600089020329=2512SIAM COMMERCIA0000,SIAM COM,MERCIA,0,0,C5,0,39N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,23:36.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAR,UAT1,SCB,S1ACR6914,0,MDS,2.2236E+15,507,507,R,31,210,0,1,3,2.12643E+17,0,0,260416,162336,24,260416,0,0,0,0,0,0,5894,30,0,9E+21,,,,,,,,,,10,31,0,0,1,0,0,400,0,0,0,39,5,C,C,93,3IN1 DIEBOLD,0,+,ข,H,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,2E+13,20,0,0,0,0,0,0,0,,,,,,,,0,4301620019,0,43,162,19,0,0,2223600089020329=2512000000000000000000,0,0,0,0,C5,0,39N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,23:36.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAA,UAT1,SCB,S1A365316,0,VISA,4.76134E+15,111,1,N,31,210,0,1,3,2.12643E+17,0,0,260416,163139,32,260416,0,0,0,0,0,0,2027,22,0,9E+21,,,,,,,,,,10,31,0,0,1,0,0,500,0,0,0,1175,5,C,C,94,NCR S6622E XP,0,ฟ ฝ,ฏ,H,0,0,0,,0,764,756,0,34723282.96,75,6C,HF0034590605,0,34,590,605,5E+24,0,0,0,P,0,0,0,0,0,0,0,,,,,2.5E+14,250,0,0,0,0,0,0,0,,,,,,,,0,7.1002E+14,710,196,434,0,0,0,4761340000000068=0912000000000000000000,0,0,0,0,C5,11,75N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,31:39.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAA,UAT1,SCB,S1A365316,VISA,VISA,4.76134E+15,111,1,N,31,210,0,1,7,2.12643E+17,2.12643E+17,2.12643E+17,260416,163153,95,260416,0,0,0,0,0,260416,2028,22,0,9E+21,,,,,,,,,,10,31,0,0,0,0,0,500,0,0,0,1175,5,C,C,0,NCR S6622E XP,SIAM COMMERCIAL BANK,BANGKOK  ฟ ฝ,ฏ,H,0,0,0,,0,764,756,34.5906,21.68,75,6C,HF0034590605,0,34,590,605,5E+24,0,CB64D8BB974799DF,0,P,30199,0,0,0,0,0,0,,,,,2.5E+14,250,0,0,0,0,0,0,0,,,,,,,,0,7.1002E+14,710,196,434,0,0,0,4761340000000068=0912SIAM COMMERCIA0000,SIAM COM,MERCIA,0,0,0,550,DCC,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,31:53.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAA,UAT1,SCB,S1A365316,0,VISA,4.05146E+15,111,1,N,31,210,0,1,3,2.12643E+17,0,0,260416,163304,65,260416,0,0,0,0,0,0,2029,22,0,9E+21,,,,,,,,,,10,31,0,0,1,0,0,1000,0,0,0,1302,5,C,C,93,NCR S6622E XP,0,ฟ พ,ฏ,H,0,0,0,,0,764,764,0,34723282.96,76,4T,HB0000000000,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,2.5E+14,250,0,0,0,0,0,0,0,,,,,,,,0,7.1002E+14,710,197,434,0,0,0,4051460000000188=2212000000000000000000,0,0,0,0,C5,13,02N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,33:04.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAA,UAT1,SCB,S1A365316,VISA,VISA,4.05146E+15,111,1,N,31,210,0,1,7,2.12643E+17,2.12643E+17,2.12643E+17,260416,163307,66,260416,0,0,0,0,0,260417,2030,22,0,9E+21,,,,,,,,,,10,31,0,0,0,0,0,1000,28371.42,0,0,1302,5,C,C,0,NCR S6622E XP,SIAM COMMERCIAL BANK,BANGKOK  ฟ พ,ฏ,H,0,0,0,,0,764,764,0,34723282.96,76,40,0,0,0,0,0,3.47233E+18,0,E9FF6D1046B949A3,0,P,30440,0,0,0,0,0,0,,,,,2.5E+14,250,0,0,0,0,0,0,0,,,,,,,,0,7.1002E+14,710,197,434,0,0,0,4051460000000188=2212SIAM COMMERCIA0000,SIAM COM,MERCIA,0,0,C5,13,02N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,33:07.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAA,UAT1,SCB,S1A365316,0,VISA,4.1237E+15,111,1,N,31,210,0,1,3,2.12643E+17,0,0,260416,163408,34,260416,0,0,0,0,0,0,2031,22,0,9E+21,,,,,,,,,,10,31,0,0,1,0,0,100,0,0,0,690,5,C,C,93,NCR S6622E XP,0,ฟ พ,ฐ,H,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,2E+13,20,0,0,0,0,0,0,0,,,,,,,,0,7.1002E+14,710,197,435,0,0,0,4123700000000025=2212000000000000000000,0,0,0,0,C5,6,90N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,34:08.0,10:51.7,1,NULL,NULL
